affair_type,date,file_urls,files,identifier,path,politican,session,title
,31.05.2017,https://www.ow.ch/dl.php/de/ax-5a2902e22f235/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5a2902e22f235/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/6a105f23ce6bfb3bf6f5d35407eb05d8c735b9f0.pdf', 'checksum': 'bcc1a00a5bc4bcfe9b434eddba1ba853', 'status': 'downloaded'}]",54.17.04,affairs/ow/54.17.0431.05.2017_Beantwortung_des_Regierungsrats.pdf,,07.09.2017 - Kantonsratssitzung,Interpellation betreffend unterirdisches Parkhaus in Sarnen (Park+Ride beim Bahnhof)
,07.09.2017,https://www.ow.ch/dl.php/de/ax-5a2902e440273/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5a2902e440273/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/27a212ce462dc905735c8ba5e3e01eefa129fbf0.pdf', 'checksum': 'a053aa2c77b0870b648302f64e751cc9', 'status': 'downloaded'}]",52.17.03,affairs/ow/52.17.0307.09.2017_Beantwortung_des_Regierungsrats.pdf,Ambros Albert-Kathriner,07.09.2017 - Kantonsratssitzung,Motion betreffend aktive und sofortige Unterstützung der Genossenschaft Schlachthaus Ei Sarnen
,07.09.2017,https://www.ow.ch/dl.php/de/ax-5aaa95f6a98ea/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5aaa95f6a98ea/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/5a9f863172faac27e0b4d452bd8e7997f363885b.pdf', 'checksum': '969161c1850ed8ba65d56fd5567ed529', 'status': 'downloaded'}]",52.17.05,affairs/ow/52.17.0507.09.2017_Beantwortung_des_Regierungsrats.pdf,Christian Limacher,06.12.2017 - 07.12.2017 - Kantonsratssitzung,Motion betreffend Entlöhnung der Steuerrekurskommission
,07.09.2017,https://www.ow.ch/dl.php/de/ax-5aaa95f86907b/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5aaa95f86907b/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/28ad5a41c5058c6c7fa909d7eea03c754661c589.pdf', 'checksum': '641bc34163c2de4a33c5b990c57a37f4', 'status': 'downloaded'}]",54.17.05,affairs/ow/54.17.0507.09.2017_Beantwortung_des_Regierungsrats.pdf,Adrian Haueter-Zumbühl,06.12.2017 - 07.12.2017 - Kantonsratssitzung,Interpellation betreffend Einfluss der Regulierungen der IVHSM auf die Konkurrenzfähigkeit des Kantonsspitals Obwalden
,07.09.2017,https://www.ow.ch/dl.php/de/ax-5aaa95f75b233/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5aaa95f75b233/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/27170a4a34596c15a3fa6e933d9a299b66218d5f.pdf', 'checksum': 'c4f6cd479777421526efb092ca833407', 'status': 'downloaded'}]",53.17.02,affairs/ow/53.17.0207.09.2017_Beantwortung_des_Regierungsrats.pdf,Ambros Albert-Kathriner,06.12.2017 - 07.12.2017 - Kantonsratssitzung,Postulat betreffend Verwertung von Wurzelstöcken
,30.06.2017,https://www.ow.ch/dl.php/de/ax-5a6ae10420606/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5a6ae10420606/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/a5a9da631298215e7cde8729d12f480f969a1efe.pdf', 'checksum': 'faee2c090622bd529eb4dd3cd157f840', 'status': 'downloaded'}]",52.17.04,affairs/ow/52.17.0430.06.2017_Beantwortung_des_Regierungsrats.pdf,Peter Wälti,27.10.2017 - Kantonsratssitzung,Motion betreffend Förderung von Bauten aus Schweizer Holz für die Zukunft
,27.10.2017,https://www.ow.ch/dl.php/de/ax-5ae2edda0cbd7/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5ae2edda0cbd7/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/9fbc7056855334529e20e7182815708265685c35.pdf', 'checksum': 'd9bd0436410d27511dd29c737c53fd11', 'status': 'downloaded'}]",52.17.06,affairs/ow/52.17.0627.10.2017_Beantwortung_des_Regierungsrats.pdf,,25.01.2018 - Kantonsratssitzung,Motion betreffend Anpassung des Baugesetzes: Delegation von Baubewilligungen
,06.12.2017,https://www.ow.ch/dl.php/de/ax-5aaa95d49fe92/Beilage_1_Wegnetzanalyse.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5aaa95d49fe92/Beilage_1_Wegnetzanalyse.pdf', 'path': 'full/b38148438091cb022da0929e6b92847d33c7f356.pdf', 'checksum': 'c442b8359528ee26a6beeaafda775ec3', 'status': 'downloaded'}]",32.17.03,affairs/ow/32.17.0306.12.2017_Beilage_1_Wegnetzanalyse.pdf,Hans-Melk Reinhard,06.12.2017 - 07.12.2017 - Kantonsratssitzung,Kantonales Fuss- und Wanderwegnetz:
,07.12.2017,https://www.ow.ch/dl.php/de/ax-5b0ba2375307d/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5b0ba2375307d/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/133a8b4d054a53f26d7c564e854795893cb529f9.pdf', 'checksum': 'c220bc0b262d7d78d6a512a5458306dc', 'status': 'downloaded'}]",54.17.06,affairs/ow/54.17.0607.12.2017_Beantwortung_des_Regierungsrats.pdf,Albert Sigrist,15.03.2018 - Kantonsratssitzung,Interpellation betreffend Waldbrandgefahren in Obwalden?
,07.12.2017,https://www.ow.ch/dl.php/de/ax-5b0ba2384da3a/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5b0ba2384da3a/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/4e4c1b02ff986455e5dfda3c99b8f2c7c82e511a.pdf', 'checksum': 'c9c8b75453a50b42f2433eeea7cbe8a6', 'status': 'downloaded'}]",54.17.07,affairs/ow/54.17.0707.12.2017_Beantwortung_des_Regierungsrats.pdf,Marcel Durrer,15.03.2018 - Kantonsratssitzung,Interpellation betreffend Heimetli-Monopoly in Alpnach?
,25.01.2018,https://www.ow.ch/dl.php/de/ax-5b966130b9ff4/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5b966130b9ff4/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/52a7cd38ee4d751b1764810d59f62ee48e8707bb.pdf', 'checksum': '8d9e5a4af57374f2505fdb068e3ddb19', 'status': 'downloaded'}]",53.18.02,affairs/ow/53.18.0225.01.2018_Beantwortung_des_Regierungsrats.pdf,Guido Cotter,26.04.2018 - Kantonsratssitzung,Postulat personelle und finanzielle Auswirkungen rechtlicher Erlasse
,25.01.2018,https://www.ow.ch/dl.php/de/ax-5b96612fc722a/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5b96612fc722a/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/f11ffcc25567c70cf4ac6891b6a326644607c3f1.pdf', 'checksum': 'afab248ee1a4b159c869b029257b63da', 'status': 'downloaded'}]",53.18.01,affairs/ow/53.18.0125.01.2018_Beantwortung_des_Regierungsrats.pdf,Ruth Koch-Niederberger,26.04.2018 - Kantonsratssitzung,Postulat betreffend Unterzeichnung Charta Lohngleichheit im öffentlichen Sektor
,25.01.2018,https://www.ow.ch/dl.php/de/ax-5b0ba23a70f79/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5b0ba23a70f79/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/7698e39cac1fb374e0453b9ab97989866d3b8ced.pdf', 'checksum': '8229fb71e9f46e6af19ec8d096aecc14', 'status': 'downloaded'}]",54.18.02,affairs/ow/54.18.0225.01.2018_Beantwortung_des_Regierungsrats.pdf,Max Rötheli,15.03.2018 - Kantonsratssitzung,Interpellation betreffend Sparmassnahmen bei Stiftung Rütimattli
,25.01.2018,https://www.ow.ch/dl.php/de/ax-5b0ba23923bba/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5b0ba23923bba/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/cb5dc6b89bf24d577e42ca3abaa5339254438550.pdf', 'checksum': '3e7cf5596054a06580b840a28cc225be', 'status': 'downloaded'}]",54.18.01,affairs/ow/54.18.0125.01.2018_Beantwortung_des_Regierungsrats.pdf,Marcel Durrer,15.03.2018 - Kantonsratssitzung,Interpellation Stilllegung Schiessanlage Alpnach
,15.03.2018,https://www.ow.ch/dl.php/de/ax-5b966117e5a09/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5b966117e5a09/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/5898bc9eb63afc396c76c789f37138e55bbb557b.pdf', 'checksum': '006d451a207df2d2a00a4850d0ad3c68', 'status': 'downloaded'}]",54.18.03,affairs/ow/54.18.0315.03.2018_Beantwortung_des_Regierungsrats.pdf,Walter Wyrsch,24.05.2018 - 25.05.2018 - Kantonsratssitzung,Interpellation betreffend Stand Betriebsreglement Flugplatz Kägiswil
,15.03.2018,https://www.ow.ch/dl.php/de/ax-5b9661185f7ea/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5b9661185f7ea/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/fb73ae07d30a778ae8004d47c7f19a83cc02d985.pdf', 'checksum': 'e8dddcf7b557fadcc18c9f59022f3342', 'status': 'downloaded'}]",54.18.04,affairs/ow/54.18.0415.03.2018_Beantwortung_des_Regierungsrats.pdf,Ruth Koch-Niederberger,24.05.2018 - 25.05.2018 - Kantonsratssitzung,Interpellation betreffend Machbarkeitsstudie zur Skigebietsverbindung Melchsee Frutt - Titlis - Hasliberg
,26.04.2018,https://www.ow.ch/dl.php/de/ax-5e5e524c0d853/Beantwortung_Regierungsrat.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5e5e524c0d853/Beantwortung_Regierungsrat.pdf', 'path': 'full/2471bcd8b84206049608bc1ef0944a3b24b0c123.pdf', 'checksum': '5f57df3bbd769265b5700209bf2376cd', 'status': 'downloaded'}]",52.18.01,affairs/ow/52.18.0126.04.2018_Beantwortung_Regierungsrat.pdf,Guido Cotter,06.09.2018 - Kantonsratssitzung,Motion betreffend Etappierung von Bauprojekten - Zurückschieben des Projekts A8 Lungern Nord - Giswil Süd
,26.04.2018,https://www.ow.ch/dl.php/de/ax-5e5e524537d8b/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5e5e524537d8b/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/d96c84dbca01e0156183cfe71bf4a0f5a332ddac.pdf', 'checksum': '950c213ae4fe8f7faaef428660a9f4c1', 'status': 'downloaded'}]",54.18.05,affairs/ow/54.18.0526.04.2018_Beantwortung_des_Regierungsrats.pdf,Markus Ettlin,29.06.2018 - Kantonsratssitzung (Eröffnungssitzung Amtsjahr 2018/2019),"Interpellation betreffend Stand der überwiesenen Motion ""Erhöhung der Kinder- und Ausbildungszulagen"
,26.04.2018,https://www.ow.ch/dl.php/de/ax-5e5e5245e76fa/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5e5e5245e76fa/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/3922220f8efd5366b1e04030f225819fbbfb958c.pdf', 'checksum': '8e2f4235f02f030b9edf324c109bd0c2', 'status': 'downloaded'}]",54.18.06,affairs/ow/54.18.0626.04.2018_Beantwortung_des_Regierungsrats.pdf,Gerhard Durrer-Egger,29.06.2018 - Kantonsratssitzung (Eröffnungssitzung Amtsjahr 2018/2019),Interpellation betreffend bessere Verteilung / Staffelung der Ferienzeiten um Wintersportgebiete besser zu entlasten und die Auslastung gleichmässiger zu verteilen
,26.04.2018,https://www.ow.ch/dl.php/de/ax-5e5e52447e6e5/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5e5e52447e6e5/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/65fba25a100767967b2ab2439aad2fa5ce5d84eb.pdf', 'checksum': 'd0edc2f196ddc89346dfac4973fab60f', 'status': 'downloaded'}]",52.18.02,affairs/ow/52.18.0226.04.2018_Beantwortung_des_Regierungsrats.pdf,Ambros Albert-Kathriner,29.06.2018 - Kantonsratssitzung (Eröffnungssitzung Amtsjahr 2018/2019),Motion betreffend Verminderung von Schäden durch Hirsche in der Landwirtschaft und im Wald
,29.06.2018,https://www.ow.ch/dl.php/de/ax-5c0e19447946b/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5c0e19447946b/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/9d3dc994c23c0f5c6bb9b4bb4eb40d92b7646b2f.pdf', 'checksum': '5e5b9280805097eaaf397cc57f989f6a', 'status': 'downloaded'}]",52.18.03,affairs/ow/52.18.0329.06.2018_Beantwortung_des_Regierungsrats.pdf,Cornelia Kaufmann-Hurschler,05.12.2018 - Kantonsratssitzung,Motion betreffend Förderung von Leistungssportlern im Kanton Obwalden
,06.09.2018,https://www.ow.ch/dl.php/de/ax-5c0e194555543/Beantwortung_Regierungsrat.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5c0e194555543/Beantwortung_Regierungsrat.pdf', 'path': 'full/1d46dbed02caea08846e4d9fb32f55149a37b693.pdf', 'checksum': 'a9f38cebabb4a21ace869f1e62dd9461', 'status': 'downloaded'}]",52.18.04,affairs/ow/52.18.0406.09.2018_Beantwortung_Regierungsrat.pdf,Adrian Haueter-Zumbühl,05.12.2018 - Kantonsratssitzung,Motion betreffend Überprüfung der Verwendung der Swisslos-Gelder und der damit einhergehenden Kompetenzen des Regierungsrats
,17.12.2018,https://www.ow.ch/dl.php/de/ax-5d5fa140b2671/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d5fa140b2671/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/29ac7222e8d5ae9ab8632eebc4d224a93b63dabe.pdf', 'checksum': '3e9ab3e3ac340f7d3153ba22f84a4536', 'status': 'downloaded'}]",54.18.07,affairs/ow/54.18.0717.12.2018_Beantwortung_des_Regierungsrats.pdf,Mike Bacher,20.03.2019 - Kantonsratssitzung,Interpellation betreffend Abschaffung des Schwerpunktfaches Latein an der Kantonsschule Obwalden
,06.09.2018,https://www.ow.ch/dl.php/de/ax-5c0e1945f2ccd/Beantwortung_Regierungsrat.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5c0e1945f2ccd/Beantwortung_Regierungsrat.pdf', 'path': 'full/b9bcb083473c28f190abc2b3c9f78f524abf9b5f.pdf', 'checksum': 'b476f977643ea44ee69cc0e6c3fd5876', 'status': 'downloaded'}]",52.18.05,affairs/ow/52.18.0506.09.2018_Beantwortung_Regierungsrat.pdf,Max Rötheli,05.12.2018 - Kantonsratssitzung,Motion betreffend Einsatz von Flüsterbelägen auf Kantonsstrassen
,24.01.2019,https://www.ow.ch/dl.php/de/ax-5d5fa13ebf058/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d5fa13ebf058/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/743659d635de6a89951b101076bc7659c99a35f5.pdf', 'checksum': 'af8ac4c84bf2179ac5d889ce084ef9ed', 'status': 'downloaded'}]",54.19.02,affairs/ow/54.19.0224.01.2019_Beantwortung_des_Regierungsrats.pdf,Walter Wyrsch,20.03.2019 - Kantonsratssitzung,Interpellation betreffend Wegweisung von 2 Asylsuchenden aus Eritrea
,24.01.2019,https://www.ow.ch/dl.php/de/ax-5d5fa13fcc11b/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d5fa13fcc11b/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/b4c4a642ab7ce17b1bd12bbff69f29f904db8072.pdf', 'checksum': '0c5ccdd2c74d7b3ff5d10ca855a87d33', 'status': 'downloaded'}]",54.19.04,affairs/ow/54.19.0424.01.2019_Beantwortung_des_Regierungsrats.pdf,Marcel Jöri-Wallimann,20.03.2019 - Kantonsratssitzung,Interpellation betreffend möglicher Reduktion des Leistungsangebots und der Erfüllung von nicht staatlichen Aufgaben durch den Kanton Obwalden
,24.01.2019,https://www.ow.ch/dl.php/de/ax-5d5fa13de0b8b/Beantwortung_des_Regierungsrats_.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d5fa13de0b8b/Beantwortung_des_Regierungsrats_.pdf', 'path': 'full/7ba07413fdf73946d1f6e4cbe66eea52d6ff7c91.pdf', 'checksum': '10ca1ba4aae7ff153b5f75e3c82f6f16', 'status': 'downloaded'}]",54.19.01,affairs/ow/54.19.0124.01.2019_Beantwortung_des_Regierungsrats_.pdf,Adrian Haueter-Zumbühl,20.03.2019 - Kantonsratssitzung,"Interpellation betreffend Invasive Arten in Obwalden - Problematik, Massnahmen und Kosten"
,24.01.2019,https://www.ow.ch/dl.php/de/ax-5ceb7b39ad231/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5ceb7b39ad231/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/2b970afdea3c2ee2a8aa563b9bb8b0227db6adea.pdf', 'checksum': '80a1d991c5ecb999d299dcc12a0e9631', 'status': 'downloaded'}]",52.19.01,affairs/ow/52.19.0124.01.2019_Beantwortung_des_Regierungsrats.pdf,Seppi Hainbuchner,23.05.2019 - 24.05.2019 - Kantonsratssitzung,Motion betreffend Unterstützungspflicht bei sofortiger Hilfe für Ausländer ohne Wohnsitz in der Schweiz
,24.01.2019,https://www.ow.ch/dl.php/de/ax-5ceb7b3a495bd/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5ceb7b3a495bd/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/3e666f0411afafeb7b3b76124a3fa1407b8f3012.pdf', 'checksum': 'e3198c9e604a12f79114081c70e75daf', 'status': 'downloaded'}]",54.19.03,affairs/ow/54.19.0324.01.2019_Beantwortung_des_Regierungsrats.pdf,Marcel Jöri-Wallimann,23.05.2019 - 24.05.2019 - Kantonsratssitzung,Interpellation betreffend den Unterhalt der Immobilien und der Strasseninfrastruktur sowie dem Wiederbeschaffungswert der Naturgefahrenabwehr des Kantons Obwalden
,20.03.2019,https://www.ow.ch/dl.php/de/ax-5ceb7b3c68d8c/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5ceb7b3c68d8c/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/4ee6dd525659e8ce89517f91edde806c78bc1e81.pdf', 'checksum': '699b04fa7812d5284b145f5eb4b29371', 'status': 'downloaded'}]",54.19.05,affairs/ow/54.19.0520.03.2019_Beantwortung_des_Regierungsrats.pdf,Walter Wyrsch,23.05.2019 - 24.05.2019 - Kantonsratssitzung,Interpellation betreffend keine automatische Verlängerung des Mietvertrags Flugplatz Kägiswil
,20.03.2019,https://www.ow.ch/dl.php/de/ax-5ceb7b3d2b8e6/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5ceb7b3d2b8e6/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/c216dbb2473cf710a5ad5c8aa91c9c450ea9fe8f.pdf', 'checksum': '309c58d624089b7913dae8adf01d7c0b', 'status': 'downloaded'}]",54.19.06,affairs/ow/54.19.0620.03.2019_Beantwortung_des_Regierungsrats.pdf,Ivo Herzog,23.05.2019 - 24.05.2019 - Kantonsratssitzung,Interpellation betreffend aktueller Stand von Spar- und Verzichtsbemühungen bei den Kantonsfinanzen sowie beim Personalwesen
,20.03.2019,https://www.ow.ch/dl.php/de/ax-5ceb7b3f1cea9/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5ceb7b3f1cea9/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/438e5a44857aebbd2d86fdff4216512025be4ff7.pdf', 'checksum': '3479a14c8b81a54811201c2e1cafb2d4', 'status': 'downloaded'}]",54.19.07,affairs/ow/54.19.0720.03.2019_Beantwortung_des_Regierungsrats.pdf,Ivo Herzog,23.05.2019 - 24.05.2019 - Kantonsratssitzung,Interpellation betreffend Auswirkungen des EU-Rahmenabkommens auf den Kanton Obwalden
,20.03.2019,https://www.ow.ch/dl.php/de/ax-5d1e0d0be3c66/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d1e0d0be3c66/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/50f8315b81fd12ca71f2ee1b20cb843e4f5b144d.pdf', 'checksum': 'e3f362d49bbfbddacfde4c962837e3dd', 'status': 'downloaded'}]",52.19.02,affairs/ow/52.19.0220.03.2019_Beantwortung_des_Regierungsrats.pdf,Mike Bacher,28.06.2019 - Kantonsratssitzung (Eröffnungssitzung),Motion betreffend Einführung des Öffentlichkeitsprinzips in Obwalden
,23.05.2019,https://www.ow.ch/dl.php/de/ax-5d637401c038b/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d637401c038b/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/b89b617fce5a3dfaefe27eab648dc881cc39fac1.pdf', 'checksum': '5cf8b18c96d52744b6a801e4fc228a60', 'status': 'downloaded'}]",54.19.10,affairs/ow/54.19.1023.05.2019_Beantwortung_des_Regierungsrats.pdf,Max Rötheli,12.09.2019 - Kantonsratssitzung,"Interpellation betreffend Wartezeiten beim Schulpsychologischen Dienst (SPD), Psychomotoriktherapiestelle (PMT) und Logopädischen Dienst (LPD) im Kontext mit den Peronalsparmassnahmen beim Bildungs- und Kulturdepartement (BKD)"
,23.05.2019,https://www.ow.ch/dl.php/de/ax-5d6374019abf4/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d6374019abf4/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/af677cf96063e247c43f7b2b3ba6d920abcff26c.pdf', 'checksum': 'e7391d845d915239c6af6d1a94041fea', 'status': 'downloaded'}]",54.19.09,affairs/ow/54.19.0923.05.2019_Beantwortung_des_Regierungsrats.pdf,Peter Lötscher-Keller,12.09.2019 - Kantonsratssitzung,Interpellation betreffend Abschlussquoten der Gymnasiastinnen und Gymnasiasten aus Obwalden als Qualitätsmerkmal der gymnasialen Ausbildung
,23.05.2019,https://www.ow.ch/dl.php/de/ax-5d5eadc24b3f3/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d5eadc24b3f3/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/4eb770415e3087743236fb55e534c4c03da229c8.pdf', 'checksum': '096d267380e1bbbb055bafe7c1229d8f', 'status': 'downloaded'}]",54.19.11,affairs/ow/54.19.1123.05.2019_Beantwortung_des_Regierungsrats.pdf,Ambros Albert-Kathriner,12.09.2019 - Kantonsratssitzung,Interpellation betreffend 5G im Kanton Obwalden
,23.05.2019,https://www.ow.ch/dl.php/de/ax-5d6e7193c09b5/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d6e7193c09b5/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/ac9ba435fe2c81f90313b7b12928224af1f818ff.pdf', 'checksum': 'af5c58871f0cec0dbebea3edbca9c8a7', 'status': 'downloaded'}]",52.19.04,affairs/ow/52.19.0423.05.2019_Beantwortung_des_Regierungsrats.pdf,Albert Sigrist,12.09.2019 - Kantonsratssitzung,Motion betreffend dem Verkauf von 184 Aktien der Schweizerischen Nationalbank (SNB) durch den Kanton Obwalden
,23.05.2019,https://www.ow.ch/dl.php/de/ax-5d63740120f65/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d63740120f65/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/96ad40d09d523e8ab8c9a7edc4f762da35e134e0.pdf', 'checksum': 'b35eee477a06cc9c6dd0c2ba8d25021a', 'status': 'downloaded'}]",54.19.08,affairs/ow/54.19.0823.05.2019_Beantwortung_des_Regierungsrats.pdf,Adrian Haueter-Zumbühl,12.09.2019 - Kantonsratssitzung,Interpellation betreffend Bewirtschaftung von Parkplätzen des Kantons
,23.05.2019,https://www.ow.ch/dl.php/de/ax-5d637401e7fcc/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d637401e7fcc/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/778a5fb432c78574afb88471660c606a6456421c.pdf', 'checksum': '7fe8bad0fad71efd63f1b2ff2fc75283', 'status': 'downloaded'}]",54.19.12,affairs/ow/54.19.1223.05.2019_Beantwortung_des_Regierungsrats.pdf,Dominik Rohrer,12.09.2019 - Kantonsratssitzung,Interpellation betreffend finanzielle Lage des Kantons Obwalden
,23.05.2019,https://www.ow.ch/dl.php/de/ax-5d637401746bc/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d637401746bc/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/9bad1cd7fe2d3249a1a507324e10babf0a6979a6.pdf', 'checksum': 'b869eb9c4e89f3b455db9bedadb3a24b', 'status': 'downloaded'}]",52.19.05,affairs/ow/52.19.0523.05.2019_Beantwortung_des_Regierungsrats.pdf,Christian Limacher,12.09.2019 - Kantonsratssitzung,Motion betreffend Neuregelung Ratsleitung des Kantonsrats
,28.06.2019,https://www.ow.ch/dl.php/de/ax-5d637402489f8/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d637402489f8/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/83f9d0d02f0f5f7615d42e24e613aaf75381d33a.pdf', 'checksum': 'fe37521cada5d8f2b97d669a500740aa', 'status': 'downloaded'}]",54.19.14,affairs/ow/54.19.1428.06.2019_Beantwortung_des_Regierungsrats.pdf,,12.09.2019 - Kantonsratssitzung,Interpellation betreffend Departementsverteilung im Obwaldner Regierungsrat
,28.06.2019,https://www.ow.ch/dl.php/de/ax-5d63740220cad/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d63740220cad/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/2e53be19c165868138d146ef983fecbd16c41aa9.pdf', 'checksum': '6b690283c17526dd8fd451d15801f11d', 'status': 'downloaded'}]",54.19.13,affairs/ow/54.19.1328.06.2019_Beantwortung_des_Regierungsrats.pdf,Eva Morger,12.09.2019 - Kantonsratssitzung,Interpellation betreffend kongruente Regelungen für Hilfestellung Zuhause
,28.06.2019,https://www.ow.ch/dl.php/de/ax-5d6374026dd40/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5d6374026dd40/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/d8234db2bcaeda69e61e6876e6cf40aa1bbe3426.pdf', 'checksum': 'f4ecec8c3079e9fa5bff172184329c1c', 'status': 'downloaded'}]",54.19.15,affairs/ow/54.19.1528.06.2019_Beantwortung_des_Regierungsrats.pdf,Guido Cotter,12.09.2019 - Kantonsratssitzung,Interpellation betreffend Prämienverbilligung in Obwalden und Bundesgerichtsurteil
