affair_type,date,file1,file2,file3,file4,file_urls,files,identifier,path,politican,session,title
23.05.2013,,https://www.ow.ch/dl.php/de/5187bcaaef6c0/Interpellation_Bauen_ausserhalb.pdf,https://www.ow.ch/dl.php/de/5190ded7454b2/Interpellation_Bauen_ausserhalb_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/5187bcaaef6c0/Interpellation_Bauen_ausserhalb.pdf,https://www.ow.ch/dl.php/de/5190ded7454b2/Interpellation_Bauen_ausserhalb_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/5187bcaaef6c0/Interpellation_Bauen_ausserhalb.pdf', 'path': 'full/fd98ff5ffba32ec81f64b463ca6eff8ab342051e.pdf', 'checksum': '355875c92e9025065c0cd71f97fcb1af', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/5190ded7454b2/Interpellation_Bauen_ausserhalb_Antwort.pdf', 'path': 'full/704ed6c38af568451fdc466d80adc8ebb549005a.pdf', 'checksum': '7958be7e72f835dd60b5af15c21aea9e', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Interpellation,"affairs/ow/Interpellation_Interpellation_Bauen_ausserhalb.pdf,affairs/ow/Interpellation_Interpellation_Bauen_ausserhalb_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",,23.05.2013 - Kantonsratssitzung,Interpellation betreffend Bauen ausserhalb der Bauzonen
23.05.2013,,https://www.ow.ch/dl.php/de/5187bc30c48e1/Motion_RPK.pdf,https://www.ow.ch/dl.php/de/5190debd2c0a6/Motion_RPK_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/5187bc30c48e1/Motion_RPK.pdf,https://www.ow.ch/dl.php/de/5190debd2c0a6/Motion_RPK_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/5187bc30c48e1/Motion_RPK.pdf', 'path': 'full/f0786454613b79388b0df1fd67f3df7a85bc9f51.pdf', 'checksum': 'd56d89f4b5249c2728b126d5c2b0eaa0', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/5190debd2c0a6/Motion_RPK_Antwort.pdf', 'path': 'full/10db6cd60ef8d01f701a7999ab0af4951a41ebc2.pdf', 'checksum': 'e6113e1512ba9bdd1cc5b4e843a77ca2', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Motion,"affairs/ow/Motion_Motion_RPK.pdf,affairs/ow/Motion_Motion_RPK_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",Albert Sigrist,23.05.2013 - Kantonsratssitzung,Motion betreffend Besetzung der Rechtspflegekommission
Politisches Geschäft,25.04.2013,,,,,",,,","[{'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",54.13.04,"affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",,,Interpellation betreffend Bauen ausserhalb der Bauzonen
28.06.2013,,https://www.ow.ch/dl.php/de/51a4aaa7633be/Interpellation_Hirschschaeden.pdf,https://www.ow.ch/dl.php/de/51c44dfca98dc/Interpellation_Hirschschaeden_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/51a4aaa7633be/Interpellation_Hirschschaeden.pdf,https://www.ow.ch/dl.php/de/51c44dfca98dc/Interpellation_Hirschschaeden_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/51a4aaa7633be/Interpellation_Hirschschaeden.pdf', 'path': 'full/2d05acd8df49d22abf0d1df2a9e0ed5cd11b2fb0.pdf', 'checksum': '41d9c551a784a18efe26c5d2d9b468bd', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/51c44dfca98dc/Interpellation_Hirschschaeden_Antwort.pdf', 'path': 'full/0a691e82f0b934f5b14d73691ab414ebee3210d6.pdf', 'checksum': '7b49412bea107ec8af9d26c2b9d6a894', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Interpellation,"affairs/ow/Interpellation_Interpellation_Hirschschaeden.pdf,affairs/ow/Interpellation_Interpellation_Hirschschaeden_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",Ambros Albert-Kathriner,28.06.2013 - Kantonsratssitzung,Interpellation betreffend Schäden durch Hirsche während den Wintermonaten
28.05.2013,,https://www.ow.ch/dl.php/de/51a4ab2d1c936/Interpellation_Volksinitiative_1-12.pdf,https://www.ow.ch/dl.php/de/51c44ddb99e7a/Interpellation_Volksinitiative_1-12_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/51a4ab2d1c936/Interpellation_Volksinitiative_1-12.pdf,https://www.ow.ch/dl.php/de/51c44ddb99e7a/Interpellation_Volksinitiative_1-12_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/51a4ab2d1c936/Interpellation_Volksinitiative_1-12.pdf', 'path': 'full/4eecd93585dad1132ed020dbe6d189f4a55fea43.pdf', 'checksum': '408b34cecf807d031eb1c61b19a29099', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/51c44ddb99e7a/Interpellation_Volksinitiative_1-12_Antwort.pdf', 'path': 'full/5570785de4d96adad5b317c70070664e40ab2bba.pdf', 'checksum': 'a56a12ae1363dc08735c55fbbbbaac3d', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Interpellation,"affairs/ow/Interpellation_Interpellation_Volksinitiative_1-12.pdf,affairs/ow/Interpellation_Interpellation_Volksinitiative_1-12_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",,28.06.2013 - Kantonsratssitzung,Interpellation betreffend die Auswirkungen der Annahme der Volksinitiative „1:12 für gerechtere Löhne“ auf den Kanton und die Gemeinden im Kanton Obwalden
Politisches Geschäft,23.05.2013,,,,,",,,","[{'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",52.13.03,"affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",Helen Keiser-Fürrer,,Motion betreffend Änderung des Abstimmungsgesetzes Artikel 33
28.06.2013,,https://www.ow.ch/dl.php/de/51a4aa0f757f3/Motion_Staatsgarantie_Holz.pdf,https://www.ow.ch/dl.php/de/51bef1f4e3c28/Motion_Staatsgarantie_Holz_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/51a4aa0f757f3/Motion_Staatsgarantie_Holz.pdf,https://www.ow.ch/dl.php/de/51bef1f4e3c28/Motion_Staatsgarantie_Holz_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/51a4aa0f757f3/Motion_Staatsgarantie_Holz.pdf', 'path': 'full/eaf22abac44a6c129eaf95d6b6d8467d806d4e76.pdf', 'checksum': '2de2c04e02093e2388b429159cfd214b', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/51bef1f4e3c28/Motion_Staatsgarantie_Holz_Antwort.pdf', 'path': 'full/2f44e13dc2ad739bac23617a1272b647ecc74cba.pdf', 'checksum': 'f09955096699b38e0bad389ba5ddf6d3', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Motion,"affairs/ow/Motion_Motion_Staatsgarantie_Holz.pdf,affairs/ow/Motion_Motion_Staatsgarantie_Holz_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",Albert Sigrist,28.06.2013 - Kantonsratssitzung,Motion betreffend Staatsgarantie für Schweizer/Obwaldner Holz
12.09.2013,,,,,,",,,","[{'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Bericht und Antrag,"affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",,,Interpellation betreffend Kostenverteilung und Unterhalt im Gesetz über die Regelung der Abflussverhältnisse des Sarnersees zur Hochwassersicherheit des Sarneraatals
Vorlage,23.05.2013,https://www.ow.ch/dl.php/de/ax-58d9fbc03f624/Anfrage_betreffend_Kontrolltaetigkeit_bezueglich_der_Arbeits-_Lenk-__udn_Ruhezieten.pdf,https://www.ow.ch/dl.php/de/ax-58d9fbc5aa632/Beantwortung_des_Regierungsrats.pdf,,,"https://www.ow.ch/dl.php/de/ax-58d9fbc03f624/Anfrage_betreffend_Kontrolltaetigkeit_bezueglich_der_Arbeits-_Lenk-__udn_Ruhezieten.pdf,https://www.ow.ch/dl.php/de/ax-58d9fbc5aa632/Beantwortung_des_Regierungsrats.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/ax-58d9fbc03f624/Anfrage_betreffend_Kontrolltaetigkeit_bezueglich_der_Arbeits-_Lenk-__udn_Ruhezieten.pdf', 'path': 'full/0b9d94f502a9a439e184c8e2be2eea663773d06d.pdf', 'checksum': '08e46e1254391d31f918663b3e787408', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-58d9fbc5aa632/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/7b33ed3adee63bfc2b7ad81d2a9aec06ecdb3b3f.pdf', 'checksum': '55c07ab0d1e6919c85eebbffc8794d70', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",55.13.02,"affairs/ow/55.13.0223.05.2013_Anfrage_betreffend_Kontrolltaetigkeit_bezueglich_der_Arbeits-_Lenk-__udn_Ruhezieten.pdf,affairs/ow/55.13.0223.05.2013_Beantwortung_des_Regierungsrats.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",Eva Morger,,"Anfrage betreffend Kontrolltätigkeit bezüglich der Arbeits-, Lenk- und Ruhezeiten der berufsmässigen Motorfahrzeugführerinnen und-fürher"
12.09.2013,,https://www.ow.ch/dl.php/de/52247bf71e2ae/Motion_Abstimmungsgesetz.pdf,https://www.ow.ch/dl.php/de/52247bf71eb79/Motion_Abstimmungsgesetz_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/52247bf71e2ae/Motion_Abstimmungsgesetz.pdf,https://www.ow.ch/dl.php/de/52247bf71eb79/Motion_Abstimmungsgesetz_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/52247bf71e2ae/Motion_Abstimmungsgesetz.pdf', 'path': 'full/5a17b12563b8838d6cf8337579c7c32efac4a756.pdf', 'checksum': '2ff671172bbf465c1a544b0be672bb52', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/52247bf71eb79/Motion_Abstimmungsgesetz_Antwort.pdf', 'path': 'full/484e63e543a588b1e696701266b33f8ad50f7a08.pdf', 'checksum': 'a7e937b8db64d6348a8f08e8e9a49cb8', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Motion,"affairs/ow/Motion_Motion_Abstimmungsgesetz.pdf,affairs/ow/Motion_Motion_Abstimmungsgesetz_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",,12.09.2013 - Kantonsratssitzung,Motion betreffend Änderung des Abstimmungsgesetzes Artikel 33
12.09.2013,,https://www.ow.ch/dl.php/de/52247aa199cad/Interpellation_Hochwasser-Regime_Lungerersee.pdf,https://www.ow.ch/dl.php/de/52247ab2ae53b/Interpellation_Hochwasser-Regime_Lungerersee_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/52247aa199cad/Interpellation_Hochwasser-Regime_Lungerersee.pdf,https://www.ow.ch/dl.php/de/52247ab2ae53b/Interpellation_Hochwasser-Regime_Lungerersee_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/52247aa199cad/Interpellation_Hochwasser-Regime_Lungerersee.pdf', 'path': 'full/7ede7ec307184573fbeb1943f89c4fb7b5555343.pdf', 'checksum': 'c1268ca8cf3eea50a6c188df12ecdd3a', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/52247ab2ae53b/Interpellation_Hochwasser-Regime_Lungerersee_Antwort.pdf', 'path': 'full/b2f5ae1ab21056c2d404c87927d82058e8698ebb.pdf', 'checksum': 'd3183d847b17f17b7d5aa56e888cedf9', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Interpellation,"affairs/ow/Interpellation_Interpellation_Hochwasser-Regime_Lungerersee.pdf,affairs/ow/Interpellation_Interpellation_Hochwasser-Regime_Lungerersee_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",Max Rötheli,12.09.2013 - Kantonsratssitzung,Interpellation betreffend Hochwasser-Regime Lungerersee
12.09.2013,,https://www.ow.ch/dl.php/de/51e3bccfe0be3/Motion_Auswirkungen_Steuerstrategie_Antwort.pdf,https://www.ow.ch/dl.php/de/51e3e95f9f00c/Motion_auswirkungen_steuerstra.pdf,,,"https://www.ow.ch/dl.php/de/51e3bccfe0be3/Motion_Auswirkungen_Steuerstrategie_Antwort.pdf,https://www.ow.ch/dl.php/de/51e3e95f9f00c/Motion_auswirkungen_steuerstra.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/51e3bccfe0be3/Motion_Auswirkungen_Steuerstrategie_Antwort.pdf', 'path': 'full/4260f1be6576cb9d14e83853014dcbfba86e23d8.pdf', 'checksum': '18ffbd127e731fa04c414ed7b5b2c603', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/51e3e95f9f00c/Motion_auswirkungen_steuerstra.pdf', 'path': 'full/5a04ddf9323ad6b48e76fb3e64d03ad0507a1247.pdf', 'checksum': 'fecaeaeaf9af251f6aae5034822485e9', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Motion,"affairs/ow/Motion_Motion_Auswirkungen_Steuerstrategie_Antwort.pdf,affairs/ow/Motion_Motion_auswirkungen_steuerstra.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",,12.09.2013 - Kantonsratssitzung,Motion betreffend Auswirkungen der Steuerstrategie auf die Raumentwicklung und den Verkehr in Obwalden
24.10.2013,,https://www.ow.ch/dl.php/de/524577842c34f/Interpellation_Kostenverteilung_Hochwassersicherheit.pdf,https://www.ow.ch/dl.php/de/524577842d801/Interpellation_Kostenverteilung_Hochwassersicherheit_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/524577842c34f/Interpellation_Kostenverteilung_Hochwassersicherheit.pdf,https://www.ow.ch/dl.php/de/524577842d801/Interpellation_Kostenverteilung_Hochwassersicherheit_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/524577842c34f/Interpellation_Kostenverteilung_Hochwassersicherheit.pdf', 'path': 'full/360581376ab58ab8e58fd2955045bc9ee0cead0b.pdf', 'checksum': '0136bb4f7ecc9ec54db854aa8b4efd84', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/524577842d801/Interpellation_Kostenverteilung_Hochwassersicherheit_Antwort.pdf', 'path': 'full/bcea7a190eba88f37269e6f44fc6ec82dbf975a8.pdf', 'checksum': '8143efbdbfa88f0a32947b8374e795b7', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Interpellation,"affairs/ow/Interpellation_Interpellation_Kostenverteilung_Hochwassersicherheit.pdf,affairs/ow/Interpellation_Interpellation_Kostenverteilung_Hochwassersicherheit_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",,24.10.2013 - Kantonsratssitzung,Interpellation betreffend Kostenverteilung und Unterhalt im Gesetz über die Regelung der Abflussverhältnisse des Sarnersees zur Hochwassersicherheit des Sarneraatals
05.12.2013,,https://www.ow.ch/dl.php/de/52779bcdc3562/Interpellation_Hochwasserschutz.pdf,https://www.ow.ch/dl.php/de/5293574c0bc02/Interpellation_Hochwasserschutz_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/52779bcdc3562/Interpellation_Hochwasserschutz.pdf,https://www.ow.ch/dl.php/de/5293574c0bc02/Interpellation_Hochwasserschutz_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/52779bcdc3562/Interpellation_Hochwasserschutz.pdf', 'path': 'full/960554186fee0a16171b9cc8d074256043a3f967.pdf', 'checksum': 'fa4693a0beeceed5bee10e1c190911be', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/5293574c0bc02/Interpellation_Hochwasserschutz_Antwort.pdf', 'path': 'full/b21b7adb3c7f4c84d71820184bbdab9c8a40f311.pdf', 'checksum': 'ef018cb962c56aa252fce01d7b2d9640', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Interpellation,"affairs/ow/Interpellation_Interpellation_Hochwasserschutz.pdf,affairs/ow/Interpellation_Interpellation_Hochwasserschutz_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",,05.12.2013 - Kantonsratssitzung,"Interpellation betreffend ""Scheitert die Realisierung des Hochwasserschutz Projekt Sarneraatal jetzt an der Finanzierung?"""
05.12.2013,,https://www.ow.ch/dl.php/de/5277939935da2/Motion__Massnahmen_A8.pdf,https://www.ow.ch/dl.php/de/5293579e9182a/Motion_Massnahmen_A8_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/5277939935da2/Motion__Massnahmen_A8.pdf,https://www.ow.ch/dl.php/de/5293579e9182a/Motion_Massnahmen_A8_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/5277939935da2/Motion__Massnahmen_A8.pdf', 'path': 'full/5a2ba08a1a123d8c89e5c0a1fdee637e3cb8bec3.pdf', 'checksum': 'd1773eb80093b802850b22136a1807c7', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/5293579e9182a/Motion_Massnahmen_A8_Antwort.pdf', 'path': 'full/c8c118aee4f65a3b34aa05480f8efa562c349e33.pdf', 'checksum': '81729d9515e22cb6238d55540dbb014b', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Bericht und Antrag,"affairs/ow/Bericht und Antrag_Motion__Massnahmen_A8.pdf,affairs/ow/Bericht und Antrag_Motion_Massnahmen_A8_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",,05.12.2013 - Kantonsratssitzung,Motion betreffend Massnahmen gegen zusätzliche Todesopfer auf der Nationalstrasse A8 (Abschnitt Sarnen Nord/Alpnachstad)
05.12.2013,,https://www.ow.ch/dl.php/de/529356c9e326b/Interpellation_Fruhfranzosisch.pdf,https://www.ow.ch/dl.php/de/529356e04fef8/Interpellation_Fruehfranzoesisch_Antwort.pdf,,,"https://www.ow.ch/dl.php/de/529356c9e326b/Interpellation_Fruhfranzosisch.pdf,https://www.ow.ch/dl.php/de/529356e04fef8/Interpellation_Fruehfranzoesisch_Antwort.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/529356c9e326b/Interpellation_Fruhfranzosisch.pdf', 'path': 'full/a84d338e6ce75a9047196cb1c3ab3d87ecbb28c2.pdf', 'checksum': '8dabf82b3188f4c8401a0fa7b2b6004a', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/529356e04fef8/Interpellation_Fruehfranzoesisch_Antwort.pdf', 'path': 'full/2c65bd96cf7cf2f469ad807978e264e79bfb3ba0.pdf', 'checksum': 'b3fe25a0ffbd6ec298dfb0dcbad26565', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",Interpellation,"affairs/ow/Interpellation_Interpellation_Fruhfranzosisch.pdf,affairs/ow/Interpellation_Interpellation_Fruehfranzoesisch_Antwort.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",Urs Keiser,05.12.2013 - Kantonsratssitzung,Interpellation betreffend Frühfranzösisch: Was macht der Kanton Obwalden?
Vorlage,05.12.2013,https://www.ow.ch/dl.php/de/ax-53f59af217ea4/Antwort_des_Regierungsrats.pdf,https://www.ow.ch/dl.php/de/ax-53f59af183659/Postulat_Schwemmholz.pdf,,,"https://www.ow.ch/dl.php/de/ax-53f59af217ea4/Antwort_des_Regierungsrats.pdf,https://www.ow.ch/dl.php/de/ax-53f59af183659/Postulat_Schwemmholz.pdf,,","[{'url': 'https://www.ow.ch/dl.php/de/ax-53f59af217ea4/Antwort_des_Regierungsrats.pdf', 'path': 'full/6cc9cbd1e6fa5a06188674fa35760566171d800a.pdf', 'checksum': '1c04224ce209bd170f5ad98dd6eb5844', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-53f59af183659/Postulat_Schwemmholz.pdf', 'path': 'full/d82cc6b7dc897bcffc1e13ae3a572f640f8824a4.pdf', 'checksum': '904a7ed791e0585e2393997431e7ee65', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}, {'url': '', 'path': 'full/6ddb9affb092075dcdc54ef7ba0cd82359fba555.txt', 'checksum': 'ad4d396595d8b75780b3b2c049a1635f', 'status': 'downloaded'}]",53.13.02,"affairs/ow/53.13.0205.12.2013_Antwort_des_Regierungsrats.pdf,affairs/ow/53.13.0205.12.2013_Postulat_Schwemmholz.pdf,affairs/ow/14.20.2126.06.2020_robots.txt,affairs/ow/14.20.2126.06.2020_robots.txt",Ambros Albert-Kathriner,20.03.2014 - Kantonsratssitzung,Postulat betreffend für eine sinnvolle Verwertung von Schwemmholz
